N,aimed_PNbig,Nbig,Nsmall,NA,aimed_PAbig,NAbig,NAsmall,NBbig,NBsmall,PA,PAbig,PNbig,PABbig,PABsmall,diff_PAB_bigsmall,congruent,cong_tr_ix,side_cloud1,trial_family,total_elem,total_shapeA,total_shapeB,prop_shapeA_total,elem1,shapeA1,shapeB1,elem2,shapeA2,shapeB2,prop_elem_L_R,prop_shapeA_L_R,trial_ix,stimulus_type,resp_type,block_type,left_opt_best,best_opt,left_best,best_resp,trial_nb,block_nb,block_length,elem_look_at,resp_modality,switch_family,switch_type,same_resp_as_previous,transition_trials,transition_stimulus,transition_response,allow_break
85,0.52,45,40,25,0.54,14,11,31,29,0.294117647058824,0.56,0.529411764705882,0.451612903225806,0.379310344827586,0.0723025583982203,1,34,2,90,85,25,60,0.294117647058824,40,11,29,45,14,31,0.470588235294118,0.44,202,1,2,3,0,2,1,1,253,36,10,0,1,0,0,1,0,0,0,0
75,0.54,41,34,42,0.48,20,22,21,12,0.56,0.476190476190476,0.546666666666667,0.952380952380952,1.83333333333333,-0.880952380952381,0,24,2,24,75,42,33,0.56,34,22,12,41,20,21,0.453333333333333,0.523809523809524,136,1,2,3,0,2,1,1,254,36,10,0,1,0,0,1,0,0,0,0
65,0.52,34,31,29,0.46,13,16,21,15,0.446153846153846,0.448275862068966,0.523076923076923,0.619047619047619,1.06666666666667,-0.447619047619048,0,2,2,2,65,29,36,0.446153846153846,31,16,15,34,13,21,0.476923076923077,0.551724137931034,114,1,2,3,0,2,1,1,255,36,10,0,1,0,0,1,0,0,0,0
85,0.56,48,37,33,0.44,14,19,34,18,0.388235294117647,0.424242424242424,0.564705882352941,0.411764705882353,1.05555555555556,-0.643790849673203,0,53,1,53,85,33,52,0.388235294117647,48,14,34,37,19,18,0.564705882352941,0.424242424242424,165,1,2,3,1,1,0,2,256,36,10,0,1,0,0,0,0,0,0,0
65,0.54,36,29,28,0.52,15,13,21,16,0.430769230769231,0.535714285714286,0.553846153846154,0.714285714285714,0.8125,-0.0982142857142857,1,7,2,63,65,28,37,0.430769230769231,29,13,16,36,15,21,0.446153846153846,0.464285714285714,175,1,2,3,0,2,1,1,257,36,10,0,1,0,0,0,0,0,0,0
85,0.54,46,39,46,0.46,21,25,25,14,0.541176470588235,0.456521739130435,0.541176470588235,0.84,1.78571428571429,-0.945714285714286,0,47,1,47,85,46,39,0.541176470588235,46,21,25,39,25,14,0.541176470588235,0.456521739130435,159,1,2,3,1,1,0,2,258,36,10,0,1,0,0,0,0,0,0,0
85,0.54,46,39,26,0.48,12,14,34,25,0.305882352941176,0.461538461538462,0.541176470588235,0.352941176470588,0.56,-0.207058823529412,0,41,1,41,85,26,59,0.305882352941176,46,12,34,39,14,25,0.541176470588235,0.461538461538462,153,1,2,3,1,1,0,2,259,36,10,0,1,0,0,1,0,0,0,0
65,0.56,37,28,26,0.52,14,12,23,16,0.4,0.538461538461538,0.569230769230769,0.608695652173913,0.75,-0.141304347826087,1,10,1,66,65,26,39,0.4,37,14,23,28,12,16,0.569230769230769,0.538461538461538,178,1,2,3,1,1,0,2,260,36,10,0,1,0,0,1,0,0,0,1
75,0.56,43,32,37,0.56,21,16,22,16,0.493333333333333,0.567567567567568,0.573333333333333,0.954545454545455,1,-0.0454545454545454,1,32,1,88,75,37,38,0.493333333333333,43,21,22,32,16,16,0.573333333333333,0.567567567567568,424,2,2,4,1,1,0,2,261,37,7,1,1,1,1,1,1,1,0,0
75,0.54,41,34,42,0.48,20,22,21,12,0.56,0.476190476190476,0.546666666666667,0.952380952380952,1.83333333333333,-0.880952380952381,0,24,2,24,75,42,33,0.56,34,22,12,41,20,21,0.453333333333333,0.523809523809524,360,2,2,4,1,1,0,2,262,37,7,1,1,0,0,1,0,0,0,0
85,0.52,45,40,48,0.46,22,26,23,14,0.564705882352941,0.458333333333333,0.529411764705882,0.956521739130435,1.85714285714286,-0.900621118012422,0,39,1,39,85,48,37,0.564705882352941,45,22,23,40,26,14,0.529411764705882,0.458333333333333,375,2,2,4,0,2,1,1,263,37,7,1,1,0,0,0,0,0,0,0
75,0.56,43,32,30,0.52,16,14,27,18,0.4,0.533333333333333,0.573333333333333,0.592592592592593,0.777777777777778,-0.185185185185185,1,27,1,83,75,30,45,0.4,43,16,27,32,14,18,0.573333333333333,0.533333333333333,419,2,2,4,1,1,0,2,264,37,7,1,1,0,0,0,0,0,0,0
85,0.56,48,37,36,0.52,19,17,29,20,0.423529411764706,0.527777777777778,0.564705882352941,0.655172413793103,0.85,-0.194827586206897,1,51,2,107,85,36,49,0.423529411764706,37,17,20,48,19,29,0.435294117647059,0.472222222222222,443,2,2,4,0,2,1,1,265,37,7,1,1,0,0,0,0,0,0,0
85,0.52,45,40,35,0.44,15,20,30,20,0.411764705882353,0.428571428571429,0.529411764705882,0.5,1,-0.5,0,37,1,37,85,35,50,0.411764705882353,45,15,30,40,20,20,0.529411764705882,0.428571428571429,373,2,2,4,0,2,1,1,266,37,7,1,1,0,0,1,0,0,0,0
85,0.54,46,39,37,0.54,20,17,26,22,0.435294117647059,0.540540540540541,0.541176470588235,0.769230769230769,0.772727272727273,-0.00349650349650343,1,44,1,100,85,37,48,0.435294117647059,46,20,26,39,17,22,0.541176470588235,0.540540540540541,436,2,2,4,1,1,0,2,267,37,7,1,1,0,0,0,0,0,0,0
85,0.52,45,40,26,0.52,14,12,31,28,0.305882352941176,0.538461538461538,0.529411764705882,0.451612903225806,0.428571428571429,0.0230414746543779,1,33,2,89,85,26,59,0.305882352941176,40,12,28,45,14,31,0.470588235294118,0.461538461538462,313,2,1,2,0,2,0,2,268,38,5,1,0,2,4,1,1,0,1,0
65,0.52,34,31,30,0.52,16,14,18,17,0.461538461538462,0.533333333333333,0.523076923076923,0.888888888888889,0.823529411764706,0.065359477124183,1,1,2,57,65,30,35,0.461538461538462,31,14,17,34,16,18,0.476923076923077,0.466666666666667,281,2,1,2,0,2,0,2,269,38,5,1,0,0,0,1,0,0,0,0
85,0.52,45,40,37,0.46,17,20,28,20,0.435294117647059,0.459459459459459,0.529411764705882,0.607142857142857,1,-0.392857142857143,0,36,2,36,85,37,48,0.435294117647059,40,20,20,45,17,28,0.470588235294118,0.540540540540541,260,2,1,2,1,1,1,1,270,38,5,1,0,0,0,0,0,0,0,0
75,0.56,43,32,29,0.54,16,13,27,19,0.386666666666667,0.551724137931034,0.573333333333333,0.592592592592593,0.684210526315789,-0.0916179337231969,1,28,2,84,75,29,46,0.386666666666667,32,13,19,43,16,27,0.426666666666667,0.448275862068966,308,2,1,2,0,2,0,2,271,38,5,1,0,0,0,0,0,0,0,0
85,0.54,46,39,26,0.48,12,14,34,25,0.305882352941176,0.461538461538462,0.541176470588235,0.352941176470588,0.56,-0.207058823529412,0,41,1,41,85,26,59,0.305882352941176,46,12,34,39,14,25,0.541176470588235,0.461538461538462,265,2,1,2,0,2,0,2,272,38,5,1,0,0,0,1,0,0,0,0
75,0.54,41,34,31,0.46,14,17,27,17,0.413333333333333,0.451612903225806,0.546666666666667,0.518518518518518,1,-0.481481481481482,0,22,2,22,75,31,44,0.413333333333333,34,17,17,41,14,27,0.453333333333333,0.548387096774194,358,2,2,4,1,1,0,2,273,39,8,1,1,2,3,1,1,0,1,0
85,0.54,46,39,26,0.48,12,14,34,25,0.305882352941176,0.461538461538462,0.541176470588235,0.352941176470588,0.56,-0.207058823529412,0,41,1,41,85,26,59,0.305882352941176,46,12,34,39,14,25,0.541176470588235,0.461538461538462,377,2,2,4,0,2,1,1,274,39,8,1,1,0,0,0,0,0,0,0
85,0.56,48,37,42,0.56,24,18,24,19,0.494117647058824,0.571428571428571,0.564705882352941,1,0.947368421052632,0.0526315789473685,1,56,1,112,85,42,43,0.494117647058824,48,24,24,37,18,19,0.564705882352941,0.571428571428571,448,2,2,4,1,1,0,2,275,39,8,1,1,0,0,0,0,0,0,0
75,0.56,43,32,30,0.48,14,16,29,16,0.4,0.466666666666667,0.573333333333333,0.482758620689655,1,-0.517241379310345,0,27,1,27,75,30,45,0.4,43,14,29,32,16,16,0.573333333333333,0.466666666666667,363,2,2,4,0,2,1,1,276,39,8,1,1,0,0,0,0,0,0,0
75,0.54,41,34,32,0.52,17,15,24,19,0.426666666666667,0.53125,0.546666666666667,0.708333333333333,0.789473684210526,-0.081140350877193,1,21,2,77,75,32,43,0.426666666666667,34,15,19,41,17,24,0.453333333333333,0.46875,413,2,2,4,0,2,1,1,277,39,8,1,1,0,0,1,0,0,0,0
75,0.56,43,32,38,0.54,21,17,22,15,0.506666666666667,0.552631578947368,0.573333333333333,0.954545454545455,1.13333333333333,-0.178787878787879,1,31,1,87,75,38,37,0.506666666666667,43,21,22,32,17,15,0.573333333333333,0.552631578947368,423,2,2,4,1,1,0,2,278,39,8,1,1,0,0,0,0,0,0,0
65,0.52,34,31,37,0.46,17,20,17,11,0.569230769230769,0.459459459459459,0.523076923076923,1,1.81818181818182,-0.818181818181818,0,5,2,5,65,37,28,0.569230769230769,31,20,11,34,17,17,0.476923076923077,0.540540540540541,341,2,2,4,1,1,0,2,279,39,8,1,1,0,0,1,0,0,0,0
85,0.56,48,37,24,0.46,11,13,37,24,0.282352941176471,0.458333333333333,0.564705882352941,0.297297297297297,0.541666666666667,-0.244369369369369,0,50,1,50,85,24,61,0.282352941176471,48,11,37,37,13,24,0.564705882352941,0.458333333333333,386,2,2,4,0,2,1,1,280,39,8,1,1,0,0,0,0,0,0,0
75,0.52,39,36,42,0.46,19,23,20,13,0.56,0.452380952380952,0.52,0.95,1.76923076923077,-0.819230769230769,0,18,2,18,75,42,33,0.56,36,23,13,39,19,20,0.48,0.547619047619048,130,1,2,3,0,2,1,1,281,40,6,0,1,1,2,1,1,1,0,0
75,0.56,43,32,30,0.52,16,14,27,18,0.4,0.533333333333333,0.573333333333333,0.592592592592593,0.777777777777778,-0.185185185185185,1,27,1,83,75,30,45,0.4,43,16,27,32,14,18,0.573333333333333,0.533333333333333,195,1,2,3,1,1,0,2,282,40,6,0,1,0,0,0,0,0,0,0
65,0.54,36,29,26,0.44,11,15,25,14,0.4,0.423076923076923,0.553846153846154,0.44,1.07142857142857,-0.631428571428571,0,9,1,9,65,26,39,0.4,36,11,25,29,15,14,0.553846153846154,0.423076923076923,121,1,2,3,1,1,0,2,283,40,6,0,1,0,0,1,0,0,0,0
65,0.54,36,29,27,0.54,15,12,21,17,0.415384615384615,0.555555555555556,0.553846153846154,0.714285714285714,0.705882352941177,0.00840336134453779,1,8,1,64,65,27,38,0.415384615384615,36,15,21,29,12,17,0.553846153846154,0.555555555555556,176,1,2,3,1,1,0,2,284,40,6,0,1,0,0,1,0,0,0,0
85,0.56,48,37,46,0.48,22,24,26,13,0.541176470588235,0.478260869565217,0.564705882352941,0.846153846153846,1.84615384615385,-1,0,54,1,54,85,46,39,0.541176470588235,48,22,26,37,24,13,0.564705882352941,0.478260869565217,166,1,2,3,1,1,0,2,285,40,6,0,1,0,0,1,0,0,0,0
75,0.54,41,34,39,0.56,22,17,19,17,0.52,0.564102564102564,0.546666666666667,1.15789473684211,1,0.157894736842105,1,26,1,82,75,39,36,0.52,41,22,19,34,17,17,0.546666666666667,0.564102564102564,194,1,2,3,1,1,0,2,286,40,6,0,1,0,0,1,0,0,0,0
75,0.54,41,34,31,0.54,17,14,24,20,0.413333333333333,0.548387096774194,0.546666666666667,0.708333333333333,0.7,0.00833333333333341,1,22,2,78,75,31,44,0.413333333333333,34,14,20,41,17,24,0.453333333333333,0.451612903225806,414,2,2,4,0,2,1,1,287,41,5,1,1,1,1,0,1,1,0,0
75,0.56,43,32,29,0.54,16,13,27,19,0.386666666666667,0.551724137931034,0.573333333333333,0.592592592592593,0.684210526315789,-0.0916179337231969,1,28,2,84,75,29,46,0.386666666666667,32,13,19,43,16,27,0.426666666666667,0.448275862068966,420,2,2,4,0,2,1,1,288,41,5,1,1,0,0,1,0,0,0,0
85,0.54,46,39,38,0.52,20,18,26,21,0.447058823529412,0.526315789473684,0.541176470588235,0.769230769230769,0.857142857142857,-0.0879120879120878,1,43,1,99,85,38,47,0.447058823529412,46,20,26,39,18,21,0.541176470588235,0.526315789473684,435,2,2,4,1,1,0,2,289,41,5,1,1,0,0,0,0,0,0,0
75,0.56,43,32,28,0.44,12,16,31,16,0.373333333333333,0.428571428571429,0.573333333333333,0.387096774193548,1,-0.612903225806452,0,29,2,29,75,28,47,0.373333333333333,32,16,16,43,12,31,0.426666666666667,0.571428571428571,365,2,2,4,1,1,0,2,290,41,5,1,1,0,0,1,0,0,0,0
85,0.56,48,37,35,0.46,16,19,32,18,0.411764705882353,0.457142857142857,0.564705882352941,0.5,1.05555555555556,-0.555555555555556,0,52,1,52,85,35,50,0.411764705882353,48,16,32,37,19,18,0.564705882352941,0.457142857142857,388,2,2,4,0,2,1,1,291,41,5,1,1,0,0,0,0,0,0,0
85,0.54,46,39,48,0.48,23,25,23,14,0.564705882352941,0.479166666666667,0.541176470588235,1,1.78571428571429,-0.785714285714286,0,46,1,46,85,48,37,0.564705882352941,46,23,23,39,25,14,0.541176470588235,0.479166666666667,270,2,1,2,0,2,0,2,292,42,9,1,0,2,4,0,1,0,1,0
65,0.52,34,31,29,0.46,13,16,21,15,0.446153846153846,0.448275862068966,0.523076923076923,0.619047619047619,1.06666666666667,-0.447619047619048,0,2,2,2,65,29,36,0.446153846153846,31,16,15,34,13,21,0.476923076923077,0.551724137931034,226,2,1,2,1,1,1,1,293,42,9,1,0,0,0,0,0,0,0,0
85,0.52,45,40,48,0.54,26,22,19,18,0.564705882352941,0.541666666666667,0.529411764705882,1.36842105263158,1.22222222222222,0.146198830409357,1,39,1,95,85,48,37,0.564705882352941,45,26,19,40,22,18,0.529411764705882,0.541666666666667,319,2,1,2,1,1,1,1,294,42,9,1,0,0,0,1,0,0,0,0
85,0.56,48,37,24,0.46,11,13,37,24,0.282352941176471,0.458333333333333,0.564705882352941,0.297297297297297,0.541666666666667,-0.244369369369369,0,50,1,50,85,24,61,0.282352941176471,48,11,37,37,13,24,0.564705882352941,0.458333333333333,274,2,1,2,0,2,0,2,295,42,9,1,0,0,0,0,0,0,0,0
85,0.52,45,40,25,0.46,11,14,34,26,0.294117647058824,0.44,0.529411764705882,0.323529411764706,0.538461538461538,-0.214932126696833,0,34,2,34,85,25,60,0.294117647058824,40,14,26,45,11,34,0.470588235294118,0.56,258,2,1,2,1,1,1,1,296,42,9,1,0,0,0,0,0,0,0,0
85,0.52,45,40,35,0.44,15,20,30,20,0.411764705882353,0.428571428571429,0.529411764705882,0.5,1,-0.5,0,37,1,37,85,35,50,0.411764705882353,45,15,30,40,20,20,0.529411764705882,0.428571428571429,261,2,1,2,0,2,0,2,297,42,9,1,0,0,0,0,0,0,0,0
85,0.52,45,40,46,0.44,20,26,25,14,0.541176470588235,0.434782608695652,0.529411764705882,0.8,1.85714285714286,-1.05714285714286,0,40,2,40,85,46,39,0.541176470588235,40,26,14,45,20,25,0.470588235294118,0.565217391304348,264,2,1,2,1,1,1,1,298,42,9,1,0,0,0,0,0,0,0,0
75,0.54,41,34,32,0.48,15,17,26,17,0.426666666666667,0.46875,0.546666666666667,0.576923076923077,1,-0.423076923076923,0,21,2,21,75,32,43,0.426666666666667,34,17,17,41,15,26,0.453333333333333,0.53125,245,2,1,2,1,1,1,1,299,42,9,1,0,0,0,1,0,0,0,0
65,0.56,37,28,26,0.48,12,14,25,14,0.4,0.461538461538462,0.569230769230769,0.48,1,-0.52,0,10,1,10,65,26,39,0.4,37,12,25,28,14,14,0.569230769230769,0.461538461538462,234,2,1,2,0,2,0,2,300,42,9,1,0,0,0,0,0,0,0,1
85,0.56,48,37,24,0.46,11,13,37,24,0.282352941176471,0.458333333333333,0.564705882352941,0.297297297297297,0.541666666666667,-0.244369369369369,0,50,1,50,85,24,61,0.282352941176471,48,11,37,37,13,24,0.564705882352941,0.458333333333333,50,1,1,1,1,1,1,1,301,43,10,0,0,1,2,0,1,1,0,0
65,0.52,34,31,37,0.46,17,20,17,11,0.569230769230769,0.459459459459459,0.523076923076923,1,1.81818181818182,-0.818181818181818,0,5,2,5,65,37,28,0.569230769230769,31,20,11,34,17,17,0.476923076923077,0.540540540540541,5,1,1,1,0,2,0,2,302,43,10,0,0,0,0,0,0,0,0,0
85,0.52,45,40,48,0.46,22,26,23,14,0.564705882352941,0.458333333333333,0.529411764705882,0.956521739130435,1.85714285714286,-0.900621118012422,0,39,1,39,85,48,37,0.564705882352941,45,22,23,40,26,14,0.529411764705882,0.458333333333333,39,1,1,1,1,1,1,1,303,43,10,0,0,0,0,0,0,0,0,0
85,0.52,45,40,35,0.56,20,15,25,25,0.411764705882353,0.571428571428571,0.529411764705882,0.8,0.6,0.2,1,37,1,93,85,35,50,0.411764705882353,45,20,25,40,15,25,0.529411764705882,0.571428571428571,93,1,1,1,1,1,1,1,304,43,10,0,0,0,0,1,0,0,0,0
65,0.52,34,31,38,0.48,18,20,16,11,0.584615384615385,0.473684210526316,0.523076923076923,1.125,1.81818181818182,-0.693181818181818,0,4,2,4,65,38,27,0.584615384615385,31,20,11,34,18,16,0.476923076923077,0.526315789473684,4,1,1,1,0,2,0,2,305,43,10,0,0,0,0,0,0,0,0,0
65,0.52,34,31,28,0.56,16,12,18,19,0.430769230769231,0.571428571428571,0.523076923076923,0.888888888888889,0.631578947368421,0.257309941520468,1,3,1,59,65,28,37,0.430769230769231,34,16,18,31,12,19,0.523076923076923,0.571428571428571,59,1,1,1,1,1,1,1,306,43,10,0,0,0,0,0,0,0,0,0
65,0.54,36,29,26,0.44,11,15,25,14,0.4,0.423076923076923,0.553846153846154,0.44,1.07142857142857,-0.631428571428571,0,9,1,9,65,26,39,0.4,36,11,25,29,15,14,0.553846153846154,0.423076923076923,9,1,1,1,1,1,1,1,307,43,10,0,0,0,0,1,0,0,0,0
85,0.52,45,40,26,0.52,14,12,31,28,0.305882352941176,0.538461538461538,0.529411764705882,0.451612903225806,0.428571428571429,0.0230414746543779,1,33,2,89,85,26,59,0.305882352941176,40,12,28,45,14,31,0.470588235294118,0.461538461538462,89,1,1,1,0,2,0,2,308,43,10,0,0,0,0,0,0,0,0,0
85,0.52,45,40,25,0.54,14,11,31,29,0.294117647058824,0.56,0.529411764705882,0.451612903225806,0.379310344827586,0.0723025583982203,1,34,2,90,85,25,60,0.294117647058824,40,11,29,45,14,31,0.470588235294118,0.44,90,1,1,1,0,2,0,2,309,43,10,0,0,0,0,1,0,0,0,0
75,0.56,43,32,30,0.48,14,16,29,16,0.4,0.466666666666667,0.573333333333333,0.482758620689655,1,-0.517241379310345,0,27,1,27,75,30,45,0.4,43,14,29,32,16,16,0.573333333333333,0.466666666666667,27,1,1,1,1,1,1,1,310,43,10,0,0,0,0,0,0,0,0,0
85,0.56,48,37,46,0.48,22,24,26,13,0.541176470588235,0.478260869565217,0.564705882352941,0.846153846153846,1.84615384615385,-1,0,54,1,54,85,46,39,0.541176470588235,48,22,26,37,24,13,0.564705882352941,0.478260869565217,278,2,1,2,0,2,0,2,311,44,10,1,0,1,1,0,1,1,0,0
75,0.54,41,34,23,0.52,12,11,29,23,0.306666666666667,0.521739130434783,0.546666666666667,0.413793103448276,0.478260869565217,-0.0644677661169415,1,20,1,76,75,23,52,0.306666666666667,41,12,29,34,11,23,0.546666666666667,0.521739130434783,300,2,1,2,1,1,1,1,312,44,10,1,0,0,0,0,0,0,0,0
75,0.56,43,32,29,0.46,13,16,30,16,0.386666666666667,0.448275862068966,0.573333333333333,0.433333333333333,1,-0.566666666666667,0,28,2,28,75,29,46,0.386666666666667,32,16,16,43,13,30,0.426666666666667,0.551724137931034,252,2,1,2,1,1,1,1,313,44,10,1,0,0,0,1,0,0,0,0
85,0.56,48,37,36,0.48,17,19,31,18,0.423529411764706,0.472222222222222,0.564705882352941,0.548387096774194,1.05555555555556,-0.507168458781362,0,51,2,51,85,36,49,0.423529411764706,37,19,18,48,17,31,0.435294117647059,0.527777777777778,275,2,1,2,1,1,1,1,314,44,10,1,0,0,0,1,0,0,0,0
85,0.52,45,40,26,0.48,12,14,33,26,0.305882352941176,0.461538461538462,0.529411764705882,0.363636363636364,0.538461538461538,-0.174825174825175,0,33,2,33,85,26,59,0.305882352941176,40,14,26,45,12,33,0.470588235294118,0.538461538461538,257,2,1,2,1,1,1,1,315,44,10,1,0,0,0,1,0,0,0,0
75,0.52,39,36,34,0.52,18,16,21,20,0.453333333333333,0.529411764705882,0.52,0.857142857142857,0.8,0.0571428571428571,1,14,2,70,75,34,41,0.453333333333333,36,16,20,39,18,21,0.48,0.470588235294118,294,2,1,2,0,2,0,2,316,44,10,1,0,0,0,0,0,0,0,0
75,0.56,43,32,28,0.56,16,12,27,20,0.373333333333333,0.571428571428571,0.573333333333333,0.592592592592593,0.6,-0.00740740740740742,1,29,2,85,75,28,47,0.373333333333333,32,12,20,43,16,27,0.426666666666667,0.428571428571429,309,2,1,2,0,2,0,2,317,44,10,1,0,0,0,1,0,0,0,0
85,0.54,46,39,44,0.56,25,19,21,20,0.517647058823529,0.568181818181818,0.541176470588235,1.19047619047619,0.95,0.240476190476191,1,48,1,104,85,44,41,0.517647058823529,46,25,21,39,19,20,0.541176470588235,0.568181818181818,328,2,1,2,1,1,1,1,318,44,10,1,0,0,0,0,0,0,0,0
75,0.54,41,34,23,0.48,11,12,30,22,0.306666666666667,0.478260869565217,0.546666666666667,0.366666666666667,0.545454545454545,-0.178787878787879,0,20,1,20,75,23,52,0.306666666666667,41,11,30,34,12,22,0.546666666666667,0.478260869565217,244,2,1,2,0,2,0,2,319,44,10,1,0,0,0,0,0,0,0,0
75,0.52,39,36,44,0.52,23,21,16,15,0.586666666666667,0.522727272727273,0.52,1.4375,1.4,0.0375000000000001,1,17,2,73,75,44,31,0.586666666666667,36,21,15,39,23,16,0.48,0.477272727272727,297,2,1,2,0,2,0,2,320,44,10,1,0,0,0,1,0,0,0,0
65,0.56,37,28,25,0.54,14,11,23,17,0.384615384615385,0.56,0.569230769230769,0.608695652173913,0.647058823529412,-0.0383631713554987,1,11,2,67,65,25,40,0.384615384615385,28,11,17,37,14,23,0.430769230769231,0.44,67,1,1,1,0,2,0,2,321,45,9,0,0,1,2,1,1,1,0,0
75,0.54,41,34,40,0.54,22,18,19,16,0.533333333333333,0.55,0.546666666666667,1.15789473684211,1.125,0.0328947368421053,1,25,2,81,75,40,35,0.533333333333333,34,18,16,41,22,19,0.453333333333333,0.45,81,1,1,1,0,2,0,2,322,45,9,0,0,0,0,1,0,0,0,0
85,0.54,46,39,44,0.56,25,19,21,20,0.517647058823529,0.568181818181818,0.541176470588235,1.19047619047619,0.95,0.240476190476191,1,48,1,104,85,44,41,0.517647058823529,46,25,21,39,19,20,0.541176470588235,0.568181818181818,104,1,1,1,1,1,1,1,323,45,9,0,0,0,0,0,0,0,0,0
85,0.52,45,40,37,0.54,20,17,25,23,0.435294117647059,0.540540540540541,0.529411764705882,0.8,0.739130434782609,0.0608695652173914,1,36,2,92,85,37,48,0.435294117647059,40,17,23,45,20,25,0.470588235294118,0.459459459459459,92,1,1,1,0,2,0,2,324,45,9,0,0,0,0,0,0,0,0,0
75,0.56,43,32,28,0.56,16,12,27,20,0.373333333333333,0.571428571428571,0.573333333333333,0.592592592592593,0.6,-0.00740740740740742,1,29,2,85,75,28,47,0.373333333333333,32,12,20,43,16,27,0.426666666666667,0.428571428571429,85,1,1,1,0,2,0,2,325,45,9,0,0,0,0,1,0,0,0,0
85,0.54,46,39,48,0.48,23,25,23,14,0.564705882352941,0.479166666666667,0.541176470588235,1,1.78571428571429,-0.785714285714286,0,46,1,46,85,48,37,0.564705882352941,46,23,23,39,25,14,0.541176470588235,0.479166666666667,46,1,1,1,1,1,1,1,326,45,9,0,0,0,0,0,0,0,0,0
85,0.56,48,37,25,0.52,13,12,35,25,0.294117647058824,0.52,0.564705882352941,0.371428571428571,0.48,-0.108571428571429,1,49,1,105,85,25,60,0.294117647058824,48,13,35,37,12,25,0.564705882352941,0.52,105,1,1,1,1,1,1,1,327,45,9,0,0,0,0,1,0,0,0,0
65,0.52,34,31,29,0.54,16,13,18,18,0.446153846153846,0.551724137931034,0.523076923076923,0.888888888888889,0.722222222222222,0.166666666666667,1,2,2,58,65,29,36,0.446153846153846,31,13,18,34,16,18,0.476923076923077,0.448275862068966,58,1,1,1,0,2,0,2,328,45,9,0,0,0,0,0,0,0,0,0
85,0.52,45,40,35,0.44,15,20,30,20,0.411764705882353,0.428571428571429,0.529411764705882,0.5,1,-0.5,0,37,1,37,85,35,50,0.411764705882353,45,15,30,40,20,20,0.529411764705882,0.428571428571429,37,1,1,1,1,1,1,1,329,45,9,0,0,0,0,0,0,0,0,0
85,0.52,45,40,25,0.46,11,14,34,26,0.294117647058824,0.44,0.529411764705882,0.323529411764706,0.538461538461538,-0.214932126696833,0,34,2,34,85,25,60,0.294117647058824,40,14,26,45,11,34,0.470588235294118,0.56,146,1,2,3,0,2,1,1,330,46,7,0,1,2,3,1,1,0,1,0
75,0.52,39,36,41,0.56,23,18,16,18,0.546666666666667,0.560975609756098,0.52,1.4375,1,0.4375,1,19,1,75,75,41,34,0.546666666666667,39,23,16,36,18,18,0.52,0.560975609756098,187,1,2,3,1,1,0,2,331,46,7,0,1,0,0,0,0,0,0,0
65,0.56,37,28,26,0.48,12,14,25,14,0.4,0.461538461538462,0.569230769230769,0.48,1,-0.52,0,10,1,10,65,26,39,0.4,37,12,25,28,14,14,0.569230769230769,0.461538461538462,122,1,2,3,1,1,0,2,332,46,7,0,1,0,0,1,0,0,0,0
85,0.52,45,40,50,0.48,24,26,21,14,0.588235294117647,0.48,0.529411764705882,1.14285714285714,1.85714285714286,-0.714285714285714,0,38,2,38,85,50,35,0.588235294117647,40,26,14,45,24,21,0.470588235294118,0.52,150,1,2,3,0,2,1,1,333,46,7,0,1,0,0,0,0,0,0,0
85,0.54,46,39,44,0.56,25,19,21,20,0.517647058823529,0.568181818181818,0.541176470588235,1.19047619047619,0.95,0.240476190476191,1,48,1,104,85,44,41,0.517647058823529,46,25,21,39,19,20,0.541176470588235,0.568181818181818,216,1,2,3,1,1,0,2,334,46,7,0,1,0,0,0,0,0,0,0
75,0.54,41,34,31,0.46,14,17,27,17,0.413333333333333,0.451612903225806,0.546666666666667,0.518518518518518,1,-0.481481481481482,0,22,2,22,75,31,44,0.413333333333333,34,17,17,41,14,27,0.453333333333333,0.548387096774194,134,1,2,3,0,2,1,1,335,46,7,0,1,0,0,0,0,0,0,0
85,0.56,48,37,36,0.48,17,19,31,18,0.423529411764706,0.472222222222222,0.564705882352941,0.548387096774194,1.05555555555556,-0.507168458781362,0,51,2,51,85,36,49,0.423529411764706,37,19,18,48,17,31,0.435294117647059,0.527777777777778,163,1,2,3,0,2,1,1,336,46,7,0,1,0,0,1,0,0,0,0
65,0.54,36,29,27,0.54,15,12,21,17,0.415384615384615,0.555555555555556,0.553846153846154,0.714285714285714,0.705882352941177,0.00840336134453779,1,8,1,64,65,27,38,0.415384615384615,36,15,21,29,12,17,0.553846153846154,0.555555555555556,64,1,1,1,1,1,1,1,337,47,10,0,0,2,4,1,1,0,1,0
85,0.56,48,37,46,0.48,22,24,26,13,0.541176470588235,0.478260869565217,0.564705882352941,0.846153846153846,1.84615384615385,-1,0,54,1,54,85,46,39,0.541176470588235,48,22,26,37,24,13,0.564705882352941,0.478260869565217,54,1,1,1,1,1,1,1,338,47,10,0,0,0,0,1,0,0,0,0
85,0.52,45,40,25,0.46,11,14,34,26,0.294117647058824,0.44,0.529411764705882,0.323529411764706,0.538461538461538,-0.214932126696833,0,34,2,34,85,25,60,0.294117647058824,40,14,26,45,11,34,0.470588235294118,0.56,34,1,1,1,0,2,0,2,339,47,10,0,0,0,0,0,0,0,0,0
